qx,qy,reference_mode,candidate_mode,reference_frequency_thz,candidate_frequency_thz,single_overlap_squared,subspace_dimension,subspace_minimum_overlap_squared,basis_dependent
0.3333333333333333,0.5,6,6,6.018937134861033,6.072279455759841,0.9973117516790707,1,0.9973117516790707,False
0.3333333333333333,0.5,7,7,8.004201958701481,7.966444111689604,0.8860770404849718,1,0.8860770404849718,False
0.3333333333333333,0.5,8,8,8.35034060986498,8.30904022428683,0.8832014911096066,1,0.8832014911096066,False
0.3333333333333333,0.5,9,9,8.796362065234009,8.45652302757497,0.9958524995473919,1,0.9958524995473921,False
0.3333333333333333,0.6666666666666666,1,1,2.7427142535366134,2.7259969508472017,0.9577854233535046,1,0.9577854233535048,False
0.3333333333333333,0.6666666666666666,2,2,2.7549685168425526,2.7705584635943246,0.9577543786669651,1,0.9577543786669651,False
0.3333333333333333,0.6666666666666666,3,3,4.2031284030127445,4.241917721866468,0.9958982500485709,1,0.9958982500485709,False
0.3333333333333333,0.6666666666666666,4,4,5.063505534619915,5.081964641296262,0.9998530839569167,1,0.9998530839569165,False
0.3333333333333333,0.6666666666666666,5,5,5.823646560413897,5.85535249298353,0.9999310492643102,1,0.9999310492643102,False
0.3333333333333333,0.6666666666666666,6,6,6.113312184380111,6.1895169925378095,0.9958070144506697,1,0.9958070144506697,False
0.3333333333333333,0.6666666666666666,7,7,7.938626807831451,7.938247100200387,0.999534369327503,1,0.9995343693275032,False
0.3333333333333333,0.6666666666666666,8,8,8.444628589667468,8.389060423351594,0.9979652515191175,1,0.9979652515191171,False
0.3333333333333333,0.6666666666666666,9,9,9.196870043071778,8.895462921993357,0.9994739492771366,1,0.9994739492771364,False
0.3333333333333333,0.8333333333333334,1,1,2.2296123330514126,2.2579659141016775,0.99965607373786,1,0.99965607373786,False
0.3333333333333333,0.8333333333333334,2,2,2.815442821902227,2.8616165575785217,0.9952567029389346,1,0.9952567029389346,False
0.3333333333333333,0.8333333333333334,3,3,3.779815064117792,3.7681518450938283,0.9951877789535682,1,0.9951877789535682,False
0.3333333333333333,0.8333333333333334,4,4,5.071848150252512,5.121486924584033,0.9986747350103194,1,0.9986747350103194,False
0.3333333333333333,0.8333333333333334,5,5,5.708333900783193,5.737499759574363,0.9990296301193864,1,0.9990296301193862,False
0.3333333333333333,0.8333333333333334,6,6,6.1268192887485,6.241384188434688,0.9979611833241119,1,0.9979611833241117,False
0.3333333333333333,0.8333333333333334,7,7,8.114048213529692,8.059002219719922,0.9832176623902527,1,0.9832176623902527,False
0.3333333333333333,0.8333333333333334,8,8,8.37881492468306,8.289972833316757,0.9819715192236991,1,0.9819715192236989,False
0.3333333333333333,0.8333333333333334,9,9,9.40699076691125,9.120925152829264,0.9997500593596547,1,0.9997500593596542,False
0.5,0.0,1,1,3.1148160313869195,3.02952443981309,0.9994820155157663,1,0.9994820155157661,False
0.5,0.0,2,2,3.7755064275451944,3.750189793996946,0.9994141896191859,1,0.9994141896191859,False
0.5,0.0,3,3,4.326135136139226,4.487474405863726,0.9952266927772551,1,0.9952266927772551,False
0.5,0.0,4,4,5.173090879965262,5.168897539708175,0.9995880998444958,1,0.9995880998444958,False
0.5,0.0,5,5,5.790521321028291,5.835980086942364,0.9998504560956861,1,0.9998504560956861,False
0.5,0.0,6,6,6.227914974391899,6.244930522234281,0.9973049252443177,1,0.9973049252443177,False
0.5,0.0,7,7,7.823050926828882,7.862024210803398,0.9981235119132078,1,0.998123511913208,False
0.5,0.0,8,8,8.42567542961089,8.406190940996229,0.9975832870820872,1,0.9975832870820872,False
0.5,0.0,9,9,8.789114043913967,8.477353812195423,0.998172999780729,1,0.998172999780729,False
0.5,0.16666666666666666,1,1,3.516614230299611,3.518764258107586,0.9451385500414854,1,0.9451385500414854,False
0.5,0.16666666666666666,2,2,3.6113049838070843,3.533508561722523,0.9118819686234894,1,0.9118819686234898,False
0.5,0.16666666666666666,3,3,4.143863080529487,4.233628403510901,0.9619763907333083,1,0.9619763907333083,False
0.5,0.16666666666666666,4,4,5.403207678102033,5.435294269670199,0.9977819519749408,1,0.9977819519749408,False
0.5,0.16666666666666666,5,5,5.796217115682385,5.824459636639688,0.9979262722802862,1,0.9979262722802862,False
0.5,0.16666666666666666,6,6,6.018960440579981,6.072305975286221,0.997314651861308,1,0.997314651861308,False
0.5,0.16666666666666666,7,7,8.004101961457716,7.9662524307296,0.8860997558875594,1,0.8860997558875594,False
0.5,0.16666666666666666,8,8,8.350494475323488,8.30916517014235,0.8832084387656246,1,0.883208438765625,False
0.5,0.16666666666666666,9,9,8.796367277458451,8.456555935355773,0.9958392078248647,1,0.9958392078248647,False
0.5,0.3333333333333333,1,1,3.516619213380417,3.5187413787608706,0.9437785146258085,1,0.9437785146258083,False
0.5,0.3333333333333333,2,2,3.611301720567102,3.5335206772332914,0.9105963691787411,1,0.9105963691787411,False
0.5,0.3333333333333333,3,3,4.143857868572201,4.233681302636953,0.9619983681752498,1,0.9619983681752498,False
0.5,0.3333333333333333,4,4,5.403273725028975,5.435384392430254,0.9977877468112409,1,0.9977877468112409,False
0.5,0.3333333333333333,5,5,5.796135837510524,5.824442604335286,0.997933471936131,1,0.997933471936131,False
0.5,0.3333333333333333,6,6,6.018954415986602,6.072250887710602,0.9973147223369574,1,0.9973147223369576,False
0.5,0.3333333333333333,7,7,8.00417617701545,7.966404749698231,0.8859589674121376,1,0.8859589674121376,False
0.5,0.3333333333333333,8,8,8.350400727671422,8.309056778898137,0.8830745858887963,1,0.8830745858887965,False
0.5,0.3333333333333333,9,9,8.79633420562786,8.456563387789696,0.9958536244616635,1,0.9958536244616633,False
0.5,0.5,1,1,3.1146671566546846,3.029579550666675,0.9994823639411197,1,0.9994823639411199,False
0.5,0.5,2,2,3.7754485606989894,3.7501460432808527,0.9994141786424118,1,0.9994141786424113,False
