reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p5_m2__Gamma_7_8,line_p5_m2__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.999865349610667,0.999999992710711,False,False,0.2697277129785986,,,0.33039000303699695,,
line_p5_m2__Gamma_9,line_p5_m2__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.999865349610667,0.9999999984151584,False,False,0.00667572021484375,,,0.0035762786865234375,,
line_p5_m3__Gamma_4_5,line_p5_m3__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9935786864666979,0.9999999931429784,False,False,0.011839589136061798,,,0.01787026376861907,,
line_p5_m3__Gamma_6,line_p5_m3__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9935786864666979,0.9999999987846697,False,False,1.384735107421875,,,1.1258125305175781,,
line_p5_m3__Gamma_7_8,line_p5_m3__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9935786864666979,0.999999992710711,False,False,0.4772526004150721,,,0.38193510397912966,,
line_p5_m3__Gamma_9,line_p5_m3__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9935786864666979,0.9999999984151584,False,False,0.00286102294921875,,,0.008344650268554688,,
line_p5_m4__Gamma_4_5,line_p5_m4__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9999999726157649,0.9999999931429784,False,False,0.01673182111694598,,,0.016310340286719387,,
line_p5_m4__Gamma_6,line_p5_m4__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9999999726157649,0.9999999987846697,False,False,5.916833877563477,,,5.920648574829102,,
line_p5_m4__Gamma_7_8,line_p5_m4__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9999999726157649,0.999999992710711,False,False,5.179475813408885,,,5.169508365917284,,
line_p5_m4__Gamma_9,line_p5_m4__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9999999726157649,0.9999999984151584,False,False,0.0059604644775390625,,,0.003337860107421875,,
line_p5_m5__Gamma_4_5,line_p5_m5__Gamma_4_5,0.3333333333333333,0.6666666666666666,2,0.9994871595616304,0.9999999931429784,False,False,0.014354699347963686,,,0.027152516322151064,,
line_p5_m5__Gamma_6,line_p5_m5__Gamma_6,0.3333333333333333,0.6666666666666666,1,0.9994871595616304,0.9999999987846697,False,False,7.833003997802734,,,7.79414176940918,,
line_p5_m5__Gamma_7_8,line_p5_m5__Gamma_7_8,0.3333333333333333,0.6666666666666666,2,0.9994871595616304,0.999999992710711,False,False,7.652782047160704,,,8.333191388135184,,
line_p5_m5__Gamma_9,line_p5_m5__Gamma_9,0.3333333333333333,0.6666666666666666,1,0.9994871595616304,0.9999999984151584,False,False,0.00286102294921875,,,0.006198883056640625,,
