reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p2_m3__Gamma_9,line_p2_m3__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.995180575324472,0.9999999989199393,False,False,0.03886222839355469,,,0.06437301635742188,,
line_p2_m4__Gamma_4_5,line_p2_m4__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.998673271908607,0.9999973071729419,False,False,0.022540330028149588,,,0.011468900175862974,,
line_p2_m4__Gamma_6,line_p2_m4__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.998673271908607,0.9999999949490839,False,False,3.021717071533203,,,2.8984546661376953,,
line_p2_m4__Gamma_7_8,line_p2_m4__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.998673271908607,0.9999973059500361,False,False,1.3770048477358472,,,1.7080771923393818,,
line_p2_m4__Gamma_9,line_p2_m4__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.998673271908607,0.9999999989199393,False,False,0.023126602172851562,,,0.04291534423828125,,
line_p2_m5__Gamma_4_5,line_p2_m5__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9990261926556223,0.9999973071729419,False,False,0.02441201350435296,,,0.03356202002481036,,
line_p2_m5__Gamma_6,line_p2_m5__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9990261926556223,0.9999999949490839,False,False,3.9987564086914062,,,3.901243209838867,,
line_p2_m5__Gamma_7_8,line_p2_m5__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9990261926556223,0.9999973059500361,False,False,2.1460297874224312,,,2.3549676725639666,,
line_p2_m5__Gamma_9,line_p2_m5__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9990261926556223,0.9999999989199393,False,False,0.0,,,0.04124641418457031,,
line_p2_m6__Gamma_4_5,line_p2_m6__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9979607397916972,0.9999973071729419,False,False,0.0017192608239479015,,,0.06476433458563566,,
line_p2_m6__Gamma_6,line_p2_m6__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9979607397916972,0.9999999949490839,False,False,4.592418670654297,,,4.563570022583008,,
line_p2_m6__Gamma_7_8,line_p2_m6__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9979607397916972,0.9999973059500361,False,False,1.1122828750425782,,,1.2933181027550922,,
line_p2_m6__Gamma_9,line_p2_m6__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9979607397916972,0.9999999989199393,False,False,0.007152557373046875,,,0.04792213439941406,,
line_p2_m7__Gamma_4_5,line_p2_m7__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9832693779206747,0.9999973071729419,False,False,0.012794883599280108,,,0.029503275631962516,,
line_p2_m7__Gamma_6,line_p2_m7__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9832693779206747,0.9999999949490839,False,False,8.372306823730469,,,8.430242538452148,,
line_p2_m7__Gamma_7_8,line_p2_m7__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9832693779206747,0.9999973059500361,False,False,5.247283010633972,,,6.304747383740129,,
line_p2_m7__Gamma_9,line_p2_m7__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9832693779206747,0.9999999989199393,False,False,0.024318695068359375,,,0.05435943603515625,,
line_p2_m8__Gamma_4_5,line_p2_m8__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9820248081093584,0.9999973071729419,False,False,0.023298021519044396,,,0.08300391400172268,,
line_p2_m8__Gamma_6,line_p2_m8__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9820248081093584,0.9999999949490839,True,True,10.012626647949219,10.02213614327523,0.2813533860813455,9.714365005493164,9.771347045898038,0.45605095065395784
line_p2_m8__Gamma_7_8,line_p2_m8__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9820248081093584,0.9999973059500361,False,False,4.321759762283908,,,5.306764056493108,,
line_p2_m8__Gamma_9,line_p2_m8__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9820248081093584,0.9999999989199393,False,False,0.028848648071289062,,,0.028848648071289062,,
line_p2_m9__Gamma_4_5,line_p2_m9__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9997512358559925,0.9999973071729419,False,False,0.019264752314582596,,,0.05761645304486548,,
line_p2_m9__Gamma_6,line_p2_m9__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9997512358559925,0.9999999949490839,True,True,12.397289276123047,12.396785191126622,0.17750019929843597,12.262344360351562,12.32861110142243,0.29474375199317615
line_p2_m9__Gamma_7_8,line_p2_m9__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9997512358559925,0.9999973059500361,False,False,1.5799260974868836,,,1.4109891503235203,,
line_p2_m9__Gamma_9,line_p2_m9__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9997512358559925,0.9999999989199393,False,False,0.02384185791015625,,,0.04982948303222656,,
line_p3_m1__Gamma_4_5,line_p3_m1__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9446274217627019,0.9999973071729419,False,False,0.019708147581036152,,,0.061503675918690666,,
line_p3_m1__Gamma_6,line_p3_m1__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9446274217627019,0.9999999949490839,False,False,0.9496212005615234,,,0.9980201721191406,,
line_p3_m1__Gamma_7_8,line_p3_m1__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9446274217627019,0.9999973059500361,False,False,0.29023562351507143,,,0.19806156194549412,,
line_p3_m1__Gamma_9,line_p3_m1__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9446274217627019,0.9999999989199393,False,False,0.034332275390625,,,0.06794929504394531,,
line_p3_m2__Gamma_4_5,line_p3_m2__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9114135406077478,0.9999973071729419,False,False,0.013362079877092412,,,0.039457374458758285,,
line_p3_m2__Gamma_6,line_p3_m2__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9114135406077478,0.9999999949490839,False,False,0.1842975616455078,,,0.07915496826171875,,
line_p3_m2__Gamma_7_8,line_p3_m2__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9114135406077478,0.9999973059500361,False,False,0.6079720515651111,,,0.5741470368166055,,
