reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p2_m1__Gamma_9,line_p2_m1__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9999075322183876,0.9999999996195419,False,False,0.020742416381835938,,,0.03647804260253906,,
line_p2_m2__Gamma_4_5,line_p2_m2__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9998676098778095,0.9999973556669088,False,False,0.045659492223840976,,,0.01815898325379335,,
line_p2_m2__Gamma_6,line_p2_m2__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9998676098778095,0.9999999964838184,False,False,0.1766681671142578,,,0.16617774963378906,,
line_p2_m2__Gamma_7_8,line_p2_m2__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9998676098778095,0.9999973538795704,False,False,0.16982918720303045,,,0.12341011796192519,,
line_p2_m2__Gamma_9,line_p2_m2__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9998676098778095,0.9999999996195419,False,False,0.008344650268554688,,,0.030279159545898438,,
line_p2_m3__Gamma_4_5,line_p2_m3__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9998768042604548,0.9999973556669088,False,False,0.05313258467553757,,,0.023739116550243623,,
line_p2_m3__Gamma_6,line_p2_m3__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9998768042604548,0.9999999964838184,False,False,0.2181529998779297,,,0.2503395080566406,,
line_p2_m3__Gamma_7_8,line_p2_m3__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9998768042604548,0.9999973538795704,False,False,0.33091133169200726,,,0.2966390892396146,,
line_p2_m3__Gamma_9,line_p2_m3__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9998768042604548,0.9999999996195419,False,False,0.0035762786865234375,,,0.06437301635742188,,
line_p2_m4__Gamma_4_5,line_p2_m4__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9999029890693094,0.9999973556669088,False,False,0.02030341039280297,,,0.011468900175862974,,
line_p2_m4__Gamma_6,line_p2_m4__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9999029890693094,0.9999999964838184,False,False,2.895832061767578,,,2.8984546661376953,,
line_p2_m4__Gamma_7_8,line_p2_m4__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9999029890693094,0.9999973538795704,False,False,1.792604862794849,,,1.7080771923393818,,
line_p2_m4__Gamma_9,line_p2_m4__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9999029890693094,0.9999999996195419,False,False,0.0026226043701171875,,,0.04291534423828125,,
line_p2_m5__Gamma_4_5,line_p2_m5__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9997877427327414,0.9999973556669088,False,False,0.05731971397481588,,,0.03356202002481036,,
line_p2_m5__Gamma_6,line_p2_m5__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9997877427327414,0.9999999964838184,False,False,3.9424896240234375,,,3.901243209838867,,
line_p2_m5__Gamma_7_8,line_p2_m5__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9997877427327414,0.9999973538795704,False,False,2.293392778412274,,,2.3549676725639666,,
line_p2_m5__Gamma_9,line_p2_m5__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9997877427327414,0.9999999996195419,False,False,0.013589859008789062,,,0.04124641418457031,,
line_p2_m6__Gamma_4_5,line_p2_m6__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9994152733801214,0.9999973556669088,False,False,0.028420854702349854,,,0.06476433458563566,,
line_p2_m6__Gamma_6,line_p2_m6__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9994152733801214,0.9999999964838184,False,False,4.5299530029296875,,,4.563570022583008,,
line_p2_m6__Gamma_7_8,line_p2_m6__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9994152733801214,0.9999973538795704,False,False,1.0202354728580472,,,1.2933181027550922,,
line_p2_m6__Gamma_9,line_p2_m6__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9994152733801214,0.9999999996195419,False,False,0.0095367431640625,,,0.04792213439941406,,
line_p2_m7__Gamma_4_5,line_p2_m7__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9131929019578178,0.9999973556669088,False,False,0.033161616083677105,,,0.029503275631962516,,
line_p2_m7__Gamma_6,line_p2_m7__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9131929019578178,0.9999999964838184,False,False,8.868217468261719,,,8.430242538452148,,
line_p2_m7__Gamma_7_8,line_p2_m7__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9131929019578178,0.9999973538795704,False,False,6.680832965614024,,,6.304747383740129,,
line_p2_m7__Gamma_9,line_p2_m7__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9131929019578178,0.9999999996195419,False,False,0.021457672119140625,,,0.05435943603515625,,
line_p2_m8__Gamma_4_5,line_p2_m8__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9134745264637254,0.9999973556669088,False,False,0.045312703877293026,,,0.08300391400172268,,
line_p2_m8__Gamma_6,line_p2_m8__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9134745264637254,0.9999999964838184,True,True,9.212732315063477,9.278924124581904,0.29069550183377646,9.714365005493164,9.771347045898038,0.45605095065395784
line_p2_m8__Gamma_7_8,line_p2_m8__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9134745264637254,0.9999973538795704,False,False,5.882872205623434,,,5.306764056493108,,
line_p2_m8__Gamma_9,line_p2_m8__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9134745264637254,0.9999999996195419,False,False,0.00762939453125,,,0.028848648071289062,,
line_p2_m9__Gamma_4_5,line_p2_m9__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9997789485490441,0.9999973556669088,False,False,0.03256923455289575,,,0.05761645304486548,,
line_p2_m9__Gamma_6,line_p2_m9__Gamma_6,0.16666666666666666,0.16666666666666666,1,0.9997789485490441,0.9999999964838184,True,True,12.235403060913086,12.301090785435829,0.19649583466208043,12.262344360351562,12.32861110142243,0.29474375199317615
line_p2_m9__Gamma_7_8,line_p2_m9__Gamma_7_8,0.16666666666666666,0.16666666666666666,2,0.9997789485490441,0.9999973538795704,False,False,1.2851776532365677,,,1.4109891503235203,,
line_p2_m9__Gamma_9,line_p2_m9__Gamma_9,0.16666666666666666,0.16666666666666666,1,0.9997789485490441,0.9999999996195419,False,False,0.0019073486328125,,,0.04982948303222656,,
line_p3_m3__Gamma_4_5,line_p3_m3__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9995344459451548,0.9999973556669088,False,False,0.03693949471437984,,,0.02411330196234446,,
line_p3_m3__Gamma_6,line_p3_m3__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9995344459451548,0.9999999964838184,False,False,0.6182193756103516,,,0.5917549133300781,,
line_p3_m3__Gamma_7_8,line_p3_m3__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9995344459451548,0.9999973538795704,False,False,0.212834490837782,,,0.23652288673502966,,
line_p3_m3__Gamma_9,line_p3_m3__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9995344459451548,0.9999999996195419,False,False,0.0073909759521484375,,,0.045299530029296875,,
line_p3_m4__Gamma_4_5,line_p3_m4__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9995385125060239,0.9999973556669088,False,False,0.019904738869420815,,,0.03803729144226947,,
line_p3_m4__Gamma_6,line_p3_m4__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9995385125060239,0.9999999964838184,False,False,2.9783248901367188,,,2.973794937133789,,
line_p3_m4__Gamma_7_8,line_p3_m4__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9995385125060239,0.9999973538795704,False,False,2.4762616179840196,,,2.5456278043132166,,
line_p3_m4__Gamma_9,line_p3_m4__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9995385125060239,0.9999999996195419,False,False,0.012636184692382812,,,0.004291534423828125,,
line_p3_m5__Gamma_4_5,line_p3_m5__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9991487242861545,0.9999973556669088,False,False,0.029413548494894286,,,0.06938021617126128,,
line_p3_m5__Gamma_6,line_p3_m5__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9991487242861545,0.9999999964838184,False,False,3.8771629333496094,,,3.834247589111328,,
line_p3_m5__Gamma_7_8,line_p3_m5__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9991487242861545,0.9999973538795704,False,False,3.24778374940733,,,3.313264726831069,,
line_p3_m5__Gamma_9,line_p3_m5__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9991487242861545,0.9999999996195419,False,False,0.012874603271484375,,,0.06008148193359375,,
line_p3_m6__Gamma_4_5,line_p3_m6__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9995336998136648,0.9999973556669088,False,False,0.04720447033220131,,,0.06625463137099956,,
line_p3_m6__Gamma_6,line_p3_m6__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9995336998136648,0.9999999964838184,False,False,2.9151439666748047,,,3.0121803283691406,,
line_p3_m6__Gamma_7_8,line_p3_m6__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9995336998136648,0.9999973538795704,False,False,1.5547526902587403,,,1.6402257362816304,,
line_p3_m6__Gamma_9,line_p3_m6__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9995336998136648,0.9999999996195419,False,False,0.009775161743164062,,,0.08702278137207031,,
line_p3_m7__Gamma_4_5,line_p3_m7__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9701625566995237,0.9999973556669088,False,False,0.04036321627385036,,,0.2532410499422594,,
line_p3_m7__Gamma_6,line_p3_m7__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9701625566995237,0.9999999964838184,True,False,9.614706039428711,9.666006905692452,0.3528205715881416,9.265661239624023,,
line_p3_m7__Gamma_7_8,line_p3_m7__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9701625566995237,0.9999973538795704,False,False,3.7643718208606605,,,4.765505769953173,,
line_p3_m7__Gamma_9,line_p3_m7__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9701625566995237,0.9999999996195419,False,False,0.014066696166992188,,,0.057220458984375,,
line_p3_m8__Gamma_4_5,line_p3_m8__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9675669939326653,0.9999973556669088,False,False,0.0360209366746175,,,0.6257374074040232,,
line_p3_m8__Gamma_6,line_p3_m8__Gamma_6,0.16666666666666666,0.3333333333333333,1,0.9675669939326653,0.9999999964838184,False,False,8.701562881469727,,,9.124994277954102,,
line_p3_m8__Gamma_7_8,line_p3_m8__Gamma_7_8,0.16666666666666666,0.3333333333333333,2,0.9675669939326653,0.9999973538795704,False,False,3.3653675970146493,,,4.075148171124197,,
line_p3_m8__Gamma_9,line_p3_m8__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9675669939326653,0.9999999996195419,False,False,0.0007152557373046875,,,0.35572052001953125,,
