qx,qy,reference_mode,candidate_mode,reference_frequency_thz,candidate_frequency_thz,single_overlap_squared,subspace_dimension,subspace_minimum_overlap_squared,basis_dependent
0.0,0.8333333333333334,7,7,10.039197552572155,10.08731458561737,0.9944686711458975,1,0.9944686711458971,False
0.0,0.8333333333333334,8,8,11.97976020346961,12.050140682113966,0.9945584609864871,1,0.9945584609864869,False
0.0,0.8333333333333334,9,9,12.162074085776602,12.077744669586835,0.9995109920677568,1,0.9995109920677566,False
0.16666666666666666,0.0,1,1,1.1176710171410065,1.1370752811981248,0.999920481398762,1,0.999920481398762,False
0.16666666666666666,0.0,2,2,1.9245487968849093,1.9973086965835514,0.9999227715226475,1,0.9999227715226475,False
0.16666666666666666,0.0,3,3,3.035503966329786,3.0418475005427057,0.9999617887747486,1,0.9999617887747486,False
0.16666666666666666,0.0,4,4,8.380781354613346,8.628000779049326,0.9999338654169341,1,0.9999338654169339,False
0.16666666666666666,0.0,5,5,8.887509173926322,9.101356685573146,0.999479748170998,1,0.9994797481709978,False
0.16666666666666666,0.0,6,6,9.971538970167328,9.949402823412044,0.9998107790957448,1,0.9998107790957446,False
0.16666666666666666,0.0,7,7,10.039155864994058,10.087274578269929,0.9944667458485345,1,0.9944667458485342,False
0.16666666666666666,0.0,8,8,11.979755961949547,12.05017342572066,0.9945540509359978,1,0.9945540509359976,False
0.16666666666666666,0.0,9,9,12.162032512947738,12.077766599278743,0.9995087770772121,1,0.9995087770772121,False
0.16666666666666666,0.16666666666666666,1,1,2.5857312287428282,2.5877183167343913,0.9997410938814102,1,0.9997410938814097,False
0.16666666666666666,0.16666666666666666,2,2,3.2943694593278496,3.3817336912696083,0.9988242725156216,1,0.9988242725156218,False
0.16666666666666666,0.16666666666666666,3,3,4.156973126415997,4.248520168535748,0.9987076276779915,1,0.9987076276779915,False
0.16666666666666666,0.16666666666666666,4,4,8.7973532532583,8.98101158658586,0.9973745858558347,1,0.9973745858558345,False
0.16666666666666666,0.16666666666666666,5,5,9.65460742347271,9.789860436973058,0.9831183045332182,1,0.9831183045332182,False
0.16666666666666666,0.16666666666666666,6,6,9.791069304213286,9.883302088945108,0.9726204838820743,1,0.9726204838820743,False
