reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p3_m9__Gamma_4_5,line_p3_m9__Gamma_4_5,0.16666666666666666,0.3333333333333333,2,0.9987156664870729,0.9999626197870097,False,False,0.02182669680626072,,,0.09754583749892784,,
line_p3_m9__Gamma_6_7,line_p3_m9__Gamma_6_7,0.16666666666666666,0.3333333333333333,2,0.9987156664870729,0.9999626188665306,False,False,2.4965175547286202,,,3.4776004059622734,,
line_p3_m9__Gamma_8,line_p3_m9__Gamma_8,0.16666666666666666,0.3333333333333333,1,0.9987156664870729,0.9999999668921296,False,False,27.92048454284668,,,27.806520462036133,,
line_p3_m9__Gamma_9,line_p3_m9__Gamma_9,0.16666666666666666,0.3333333333333333,1,0.9987156664870729,0.9999999700822495,False,False,0.021457672119140625,,,0.12373924255371094,,
K_p4_m1__Gamma_4_5,K_p4_m1__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9999595079861728,0.9999626197870097,False,False,0.0036079277874044315,,,0.010414280733032967,,
K_p4_m1__Gamma_6_7,K_p4_m1__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9999595079861728,0.9999626188665306,False,False,0.033712420807515374,,,0.016912601328819464,,
K_p4_m1__Gamma_8,K_p4_m1__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9999595079861728,0.9999999668921296,False,False,2.5081634521484375,,,2.5382041931152344,,
K_p4_m1__Gamma_9,K_p4_m1__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9999595079861728,0.9999999700822495,False,False,0.04029273986816406,,,0.0002384185791015625,,
K_p4_m2__Gamma_4_5,K_p4_m2__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9996644371899156,0.9999626197870097,False,False,0.010285212807713981,,,0.005820539291254856,,
K_p4_m2__Gamma_6_7,K_p4_m2__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9996644371899156,0.9999626188665306,False,False,0.026104384790746678,,,0.016103405752914697,,
K_p4_m2__Gamma_8,K_p4_m2__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9996644371899156,0.9999999668921296,False,False,5.019664764404297,,,4.472970962524414,,
K_p4_m2__Gamma_9,K_p4_m2__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9996644371899156,0.9999999700822495,False,False,0.032901763916015625,,,0.000476837158203125,,
K_p4_m3__Gamma_4_5,K_p4_m3__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9998684438894592,0.9999626197870097,False,False,0.002910269645627428,,,0.007364008527508021,,
K_p4_m3__Gamma_6_7,K_p4_m3__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9998684438894592,0.9999626188665306,False,False,0.02752160163072394,,,0.019292763065475376,,
K_p4_m3__Gamma_8,K_p4_m3__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9998684438894592,0.9999999668921296,False,False,3.433704376220703,,,3.6191940307617188,,
K_p4_m3__Gamma_9,K_p4_m3__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9998684438894592,0.9999999700822495,False,False,0.029802322387695312,,,0.009059906005859375,,
K_p4_m4__Gamma_4_5,K_p4_m4__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9998517067244469,0.9999626197870097,False,False,0.006777129365707348,,,0.0031085979486478086,,
K_p4_m4__Gamma_6_7,K_p4_m4__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9998517067244469,0.9999626188665306,False,False,0.09275248821949657,,,0.10630822173119663,,
K_p4_m4__Gamma_8,K_p4_m4__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9998517067244469,0.9999999668921296,True,True,43.447256088256836,43.426295689174964,0.7458122409121359,43.601036071777344,43.57359749930163,0.6768362862724087
K_p4_m4__Gamma_9,K_p4_m4__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9998517067244469,0.9999999700822495,False,False,0.031948089599609375,,,0.00476837158203125,,
K_p4_m5__Gamma_4_5,K_p4_m8__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9560392983457974,0.9999626197870097,False,False,0.004498472753551771,,,0.0035443469875618234,,
K_p4_m5__Gamma_6_7,K_p4_m8__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9560392983457974,0.9999626188665306,False,False,0.09109961116095924,,,0.10414308024089276,,
K_p4_m5__Gamma_8,K_p4_m8__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9560392983457974,0.9999999668921296,True,True,34.08312797546387,34.071895054409204,3.758955974968142,34.008026123046875,33.99887084960861,3.725324358258786
K_p4_m5__Gamma_9,K_p4_m8__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9560392983457974,0.9999999700822495,False,False,0.12755393981933594,,,0.0019073486328125,,
K_p4_m6__Gamma_4_5,K_p4_m6__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9711928515690602,0.9999626197870097,False,False,0.026627203447806124,,,0.021955231539194753,,
K_p4_m6__Gamma_6_7,K_p4_m6__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9711928515690602,0.9999626188665306,False,False,0.04075563203450133,,,0.013119522564122776,,
K_p4_m6__Gamma_8,K_p4_m6__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9711928515690602,0.9999999668921296,False,False,28.82099151611328,,,29.00838851928711,,
K_p4_m6__Gamma_9,K_p4_m6__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9711928515690602,0.9999999700822495,False,False,0.0934600830078125,,,0.007152557373046875,,
K_p4_m7__Gamma_4_5,K_p4_m7__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9561352677271735,0.9999626197870097,False,False,0.02098218956822567,,,0.004264961199760036,,
K_p4_m7__Gamma_6_7,K_p4_m7__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9561352677271735,0.9999626188665306,False,False,0.07477720421304092,,,0.0770390898392301,,
K_p4_m7__Gamma_8,K_p4_m7__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9561352677271735,0.9999999668921296,False,False,26.61895751953125,,,26.98230743408203,,
K_p4_m7__Gamma_9,K_p4_m7__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9561352677271735,0.9999999700822495,False,False,0.05340576171875,,,0.0002384185791015625,,
K_p4_m8__Gamma_4_5,K_p4_m5__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9708661069739036,0.9999626197870097,False,False,0.006930561949610058,,,0.01206313194339134,,
K_p4_m8__Gamma_6_7,K_p4_m5__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9708661069739036,0.9999626188665306,False,False,0.05977415775997976,,,0.06795975119466412,,
K_p4_m8__Gamma_8,K_p4_m5__Gamma_8,0.3333333333333333,0.3333333333333333,1,0.9708661069739036,0.9999999668921296,True,True,34.533023834228516,34.53489031110564,3.044284119898127,33.971548080444336,33.97680010114336,3.0565845723061202
K_p4_m8__Gamma_9,K_p4_m5__Gamma_9,0.3333333333333333,0.3333333333333333,1,0.9708661069739036,0.9999999700822495,False,False,0.0286102294921875,,,0.018596649169921875,,
K_p4_m9__Gamma_4_5,K_p4_m9__Gamma_4_5,0.3333333333333333,0.3333333333333333,2,0.9998191142185511,0.9999626197870097,False,False,0.0009830249847454216,,,0.0037318410497900315,,
K_p4_m9__Gamma_6_7,K_p4_m9__Gamma_6_7,0.3333333333333333,0.3333333333333333,2,0.9998191142185511,0.9999626188665306,False,False,0.0917056540080146,,,0.10357606672480586,,
