material,model,geometry,qx,qy,qe_mode,ml_mode,qe_frequency_thz,ml_frequency_thz,frequency_difference_thz,single_overlap_squared,qe_subspace_dimension,subspace_minimum_overlap_squared,gamma_point
mos2,equiformer-v3,model_relaxed,0.16666666666666666,0.8333333333333334,3,3,3.91324,3.696817570355713,-0.21642242964428693,0.9997467140914843,1,0.9997467140914841,False
mos2,equiformer-v3,model_relaxed,0.16666666666666666,0.8333333333333334,4,4,8.866569,8.272857179192975,-0.5937118208070249,0.9999855424924373,1,0.9999855424924371,False
mos2,equiformer-v3,model_relaxed,0.16666666666666666,0.8333333333333334,5,5,9.343728,8.785059048997242,-0.5586689510027583,0.9995088094122594,1,0.9995088094122594,False
mos2,equiformer-v3,model_relaxed,0.16666666666666666,0.8333333333333334,6,6,11.291161,10.548498928583438,-0.7426620714165626,0.9770943492512995,1,0.9770943492512999,False
mos2,equiformer-v3,model_relaxed,0.16666666666666666,0.8333333333333334,7,7,11.656381,10.774659860765524,-0.8817211392344753,0.9998939008283927,1,0.9998939008283929,False
mos2,equiformer-v3,model_relaxed,0.16666666666666666,0.8333333333333334,8,8,12.464548,11.89694688765118,-0.5676011123488198,0.9768723889802278,1,0.9768723889802282,False
mos2,equiformer-v3,model_relaxed,0.16666666666666666,0.8333333333333334,9,9,13.646043,12.930767398435224,-0.7152756015647768,0.9995895802238409,1,0.9995895802238409,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.0,1,1,3.828916,3.699666168668158,-0.1292498313318422,0.9945475596341683,1,0.9945475596341685,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.0,2,2,4.147756,3.946095912691401,-0.2016600873085994,0.9949010955375281,1,0.9949010955375284,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.0,3,3,6.455119,6.030857947307689,-0.4242610526923105,0.9983311560674553,1,0.9983311560674555,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.0,4,4,9.177996,8.537513827167315,-0.6404821728326855,0.9998660477752709,1,0.9998660477752711,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.0,5,5,10.149005,9.645359280448725,-0.503645719551276,0.9963455116028982,1,0.9963455116028982,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.0,6,6,10.724786,10.14899323698365,-0.5757927630163504,0.997743372935741,1,0.9977433729357412,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.0,7,7,11.377898,10.503270275158435,-0.8746277248415648,0.9993736668138596,1,0.9993736668138596,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.0,8,8,12.331607,11.519097612046108,-0.8125093879538916,0.996925398317445,1,0.9969253983174452,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.0,9,9,12.539281,11.868368366920091,-0.6709126330799098,0.9964321813322836,1,0.9964321813322836,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.16666666666666666,1,1,4.873539,4.731603323018442,-0.14193567698155807,0.9984652082651524,1,0.9984652082651524,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.16666666666666666,2,2,5.368917,5.095960957491905,-0.2729560425080946,0.9982537297289649,1,0.9982537297289649,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.16666666666666666,3,3,6.649682,6.293059463011537,-0.35662253698846325,0.9974899182883794,1,0.9974899182883794,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.16666666666666666,4,4,9.645211,9.015493820041822,-0.6297171799581776,0.9955568186267232,1,0.9955568186267232,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.16666666666666666,5,5,10.130781,9.599437940114584,-0.5313430598854172,0.997219537193417,1,0.997219537193417,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.16666666666666666,6,6,10.499809,10.006904107608287,-0.49290489239171364,0.9956462261025688,1,0.9956462261025688,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.16666666666666666,7,7,11.498344,10.53888519843702,-0.9594588015629792,0.991614742455873,1,0.9916147424558734,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.16666666666666666,8,8,11.767789,10.91589481280084,-0.8518941871991608,0.994775990478398,1,0.9947759904783978,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.16666666666666666,9,9,12.328262,11.609863150312535,-0.7183988496874658,0.9960370267227667,1,0.9960370267227667,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.3333333333333333,1,1,5.374145,5.212314254430325,-0.16183074556967547,0.9998399201211182,1,0.9998399201211184,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.3333333333333333,2,2,5.592916,5.3714510520759555,-0.22146494792404425,0.9981638849338427,1,0.9981638849338427,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.3333333333333333,3,3,7.065563,6.743120493309154,-0.3224425066908463,0.9973119267548729,1,0.9973119267548729,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.3333333333333333,4,4,9.845116,9.280318893441411,-0.56479710655859,0.9999565315515402,1,0.9999565315515402,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.3333333333333333,5,5,10.177306,9.699428434134218,-0.4778775658657821,0.999319078854831,2,0.9993374833456622,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.3333333333333333,6,6,10.185892,9.703500536522057,-0.4823914634779438,0.9998332100424772,2,0.9993374833456622,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.3333333333333333,7,7,11.496786,10.528065229270643,-0.968720770729357,0.9992090868906577,1,0.9992090868906575,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.3333333333333333,8,8,11.725382,10.666326130737268,-1.0590558692627319,0.9971660293862036,1,0.9971660293862038,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.3333333333333333,9,9,12.075427,11.325376953751181,-0.750050046248818,0.9981318142570039,1,0.9981318142570039,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.5,1,1,4.873539,4.731646806580876,-0.14189219341912374,0.998466313286069,1,0.998466313286069,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.5,2,2,5.368917,5.095881545093367,-0.2730354549066325,0.998255970521711,1,0.998255970521711,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.5,3,3,6.649682,6.293070305554136,-0.3566116944458644,0.9974899738692667,1,0.9974899738692672,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.5,4,4,9.645211,9.015573871519472,-0.6296371284805282,0.9955521508267489,1,0.9955521508267489,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.5,5,5,10.130781,9.599476084589929,-0.5313049154100717,0.9972179328491224,1,0.9972179328491224,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.5,6,6,10.499809,10.006975252774804,-0.49283374722519646,0.9956622382801229,1,0.9956622382801227,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.5,7,7,11.498344,10.538987971543326,-0.9593560284566731,0.9916285359598079,1,0.9916285359598082,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.5,8,8,11.767789,10.915944279341545,-0.8518447206584554,0.9947778826735464,1,0.9947778826735466,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.5,9,9,12.328262,11.609863507851289,-0.7183984921487117,0.9960370654622086,1,0.9960370654622086,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.6666666666666666,1,1,3.828916,3.699689873673821,-0.12922612632617891,0.9945754966009412,1,0.9945754966009412,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.6666666666666666,2,2,4.147756,3.9462801531409517,-0.2014758468590485,0.9949297944681171,1,0.9949297944681169,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.6666666666666666,3,3,6.455119,6.0308266933841645,-0.4242923066158353,0.9983311825049974,1,0.9983311825049974,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.6666666666666666,4,4,9.177996,8.537644321906344,-0.6403516780936567,0.9998659063461556,1,0.9998659063461558,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.6666666666666666,5,5,10.149005,9.645415701601257,-0.5035892983987438,0.9963460072747181,1,0.9963460072747181,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.6666666666666666,6,6,10.724786,10.148994022612314,-0.5757919773876861,0.9977445149415004,1,0.9977445149415,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.6666666666666666,7,7,11.377898,10.50339471180973,-0.8745032881902706,0.9993745425487242,1,0.9993745425487242,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.6666666666666666,8,8,12.331607,11.519141863706109,-0.8124651362938913,0.9969253544738192,1,0.9969253544738192,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.6666666666666666,9,9,12.539281,11.868384398664361,-0.6708966013356399,0.9964333200314841,1,0.9964333200314841,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.8333333333333334,1,1,3.114433,3.028308174351672,-0.0861248256483278,0.9995347853757199,1,0.9995347853757199,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.8333333333333334,2,2,4.285323,4.034812166944978,-0.25051083305502164,0.9982579342880902,1,0.99825793428809,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.8333333333333334,3,3,5.673258,5.358436246801642,-0.31482175319835726,0.9976111038429211,1,0.9976111038429208,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.8333333333333334,4,4,9.21832,8.59079434816096,-0.62752565183904,0.9998710896687607,1,0.9998710896687607,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.8333333333333334,5,5,9.960727,9.447174211426837,-0.513552788573163,0.9975082711048875,1,0.9975082711048877,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.8333333333333334,6,6,10.732538,10.136733600408233,-0.595804399591767,0.9941737160770435,1,0.9941737160770435,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.8333333333333334,7,7,11.5828,10.643637082407857,-0.9391629175921441,0.9948106719769216,1,0.9948106719769219,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.8333333333333334,8,8,12.467444,11.841484719240556,-0.6259592807594441,0.9845977423758561,1,0.9845977423758561,False
mos2,equiformer-v3,model_relaxed,0.3333333333333333,0.8333333333333334,9,9,12.650502,11.85344357366346,-0.7970584263365392,0.9881399633125189,1,0.9881399633125189,False
mos2,equiformer-v3,model_relaxed,0.5,0.0,1,1,4.69579,4.451055647623869,-0.24473435237613028,0.9994834653685075,1,0.9994834653685073,False
mos2,equiformer-v3,model_relaxed,0.5,0.0,2,2,5.124044,4.956787037873229,-0.16725696212677033,0.9985978588875278,1,0.9985978588875278,False
mos2,equiformer-v3,model_relaxed,0.5,0.0,3,3,7.109584,6.646305561513427,-0.46327843848657313,0.9978911568553633,1,0.9978911568553633,False
mos2,equiformer-v3,model_relaxed,0.5,0.0,4,4,9.312693,8.652826041781662,-0.6598669582183376,0.9998747985417153,1,0.9998747985417151,False
mos2,equiformer-v3,model_relaxed,0.5,0.0,5,5,10.152188,9.595038191936533,-0.5571498080634676,0.998766027344865,1,0.9987660273448652,False
mos2,equiformer-v3,model_relaxed,0.5,0.0,6,6,10.720704,10.236008006981331,-0.4846959930186685,0.9980648288667802,1,0.9980648288667799,False
mos2,equiformer-v3,model_relaxed,0.5,0.0,7,7,11.223817,10.374431296941117,-0.8493857030588838,0.9991393969073346,1,0.9991393969073346,False
mos2,equiformer-v3,model_relaxed,0.5,0.0,8,8,11.837592,11.050786720246654,-0.7868052797533469,0.9988411092108302,1,0.99884110921083,False
mos2,equiformer-v3,model_relaxed,0.5,0.0,9,9,12.50735,11.788542752555315,-0.7188072474446852,0.996856544730775,1,0.9968565447307748,False
mos2,equiformer-v3,model_relaxed,0.5,0.16666666666666666,1,1,4.873539,4.73159869532316,-0.14194030467684016,0.9984634096888798,1,0.9984634096888798,False
mos2,equiformer-v3,model_relaxed,0.5,0.16666666666666666,2,2,5.368917,5.095878297670069,-0.27303870232993077,0.9982523888287265,1,0.9982523888287262,False
mos2,equiformer-v3,model_relaxed,0.5,0.16666666666666666,3,3,6.649682,6.293103086230838,-0.3565789137691624,0.997490747897945,1,0.9974907478979452,False
mos2,equiformer-v3,model_relaxed,0.5,0.16666666666666666,4,4,9.645211,9.015486644560752,-0.6297243554392473,0.9955516906644002,1,0.9955516906643997,False
mos2,equiformer-v3,model_relaxed,0.5,0.16666666666666666,5,5,10.130781,9.59943794551033,-0.5313430544896711,0.9972179470204073,1,0.9972179470204073,False
mos2,equiformer-v3,model_relaxed,0.5,0.16666666666666666,6,6,10.499809,10.006926670875389,-0.49288232912461183,0.9956472106230536,1,0.9956472106230538,False
mos2,equiformer-v3,model_relaxed,0.5,0.16666666666666666,7,7,11.498344,10.538921664584107,-0.9594223354158924,0.9916068395202994,1,0.9916068395202994,False
mos2,equiformer-v3,model_relaxed,0.5,0.16666666666666666,8,8,11.767789,10.915960937641788,-0.8518280623582122,0.9947699096830925,1,0.9947699096830928,False
mos2,equiformer-v3,model_relaxed,0.5,0.16666666666666666,9,9,12.328262,11.609853314391602,-0.7184086856083987,0.9960346384839767,1,0.9960346384839767,False
mos2,equiformer-v3,model_relaxed,0.5,0.3333333333333333,1,1,4.873539,4.731581378718548,-0.14195762128145173,0.9984674704412057,1,0.9984674704412057,False
mos2,equiformer-v3,model_relaxed,0.5,0.3333333333333333,2,2,5.368917,5.095840430126152,-0.2730765698738473,0.9982561290239577,1,0.9982561290239574,False
mos2,equiformer-v3,model_relaxed,0.5,0.3333333333333333,3,3,6.649682,6.293115699448003,-0.35656630055199745,0.9974896999590743,1,0.9974896999590743,False
mos2,equiformer-v3,model_relaxed,0.5,0.3333333333333333,4,4,9.645211,9.015613864620605,-0.6295971353793952,0.9955524354359684,1,0.9955524354359686,False
mos2,equiformer-v3,model_relaxed,0.5,0.3333333333333333,5,5,10.130781,9.599432907629993,-0.531348092370008,0.9972187970744045,1,0.9972187970744048,False
mos2,equiformer-v3,model_relaxed,0.5,0.3333333333333333,6,6,10.499809,10.006971495916703,-0.4928375040832975,0.9956623535725565,1,0.9956623535725565,False
mos2,equiformer-v3,model_relaxed,0.5,0.3333333333333333,7,7,11.498344,10.539011538440732,-0.9593324615592671,0.9916238700470976,1,0.9916238700470978,False
mos2,equiformer-v3,model_relaxed,0.5,0.3333333333333333,8,8,11.767789,10.91595734133205,-0.8518316586679511,0.9947727939041262,1,0.9947727939041262,False
mos2,equiformer-v3,model_relaxed,0.5,0.3333333333333333,9,9,12.328262,11.609893036103855,-0.718368963896145,0.9960370581903591,1,0.9960370581903591,False
mos2,equiformer-v3,model_relaxed,0.5,0.5,1,1,4.69579,4.451141922877727,-0.24464807712227277,0.9994852841236738,1,0.9994852841236738,False
mos2,equiformer-v3,model_relaxed,0.5,0.5,2,2,5.124044,4.956767981161972,-0.16727601883802734,0.9985988605338537,1,0.9985988605338537,False
mos2,equiformer-v3,model_relaxed,0.5,0.5,3,3,7.109584,6.646212946476216,-0.46337105352378405,0.9978912617425006,1,0.9978912617425006,False
mos2,equiformer-v3,model_relaxed,0.5,0.5,4,4,9.312693,8.65302230381002,-0.6596706961899788,0.9998748091542158,1,0.9998748091542158,False
mos2,equiformer-v3,model_relaxed,0.5,0.5,5,5,10.152188,9.595036222276756,-0.5571517777232451,0.9987672203759824,1,0.9987672203759824,False
mos2,equiformer-v3,model_relaxed,0.5,0.5,6,6,10.720704,10.236030643829077,-0.4846733561709229,0.9980642307654353,1,0.998064230765435,False
mos2,equiformer-v3,model_relaxed,0.5,0.5,7,7,11.223817,10.37473925152839,-0.8490777484716112,0.9991417815166105,1,0.9991417815166105,False
mos2,equiformer-v3,model_relaxed,0.5,0.5,8,8,11.837592,11.050772044750259,-0.7868199552497419,0.9988422405731623,1,0.9988422405731623,False
mos2,equiformer-v3,model_relaxed,0.5,0.5,9,9,12.50735,11.788574623983221,-0.7187753760167794,0.9968551337844133,1,0.9968551337844135,False
mos2,equiformer-v3,model_relaxed,0.5,0.6666666666666666,1,1,4.873539,4.731581378718546,-0.1419576212814544,0.9984674704412057,1,0.9984674704412057,False
mos2,equiformer-v3,model_relaxed,0.5,0.6666666666666666,2,2,5.368917,5.095840430126149,-0.27307656987385087,0.9982561290239568,1,0.998256129023957,False
mos2,equiformer-v3,model_relaxed,0.5,0.6666666666666666,3,3,6.649682,6.293115699448004,-0.35656630055199656,0.9974896999590745,1,0.9974896999590745,False
mos2,equiformer-v3,model_relaxed,0.5,0.6666666666666666,4,4,9.645211,9.015613864620601,-0.6295971353793988,0.9955524354359686,1,0.9955524354359686,False
mos2,equiformer-v3,model_relaxed,0.5,0.6666666666666666,5,5,10.130781,9.599432907629993,-0.531348092370008,0.997218797074405,1,0.997218797074405,False
mos2,equiformer-v3,model_relaxed,0.5,0.6666666666666666,6,6,10.499809,10.006971495916702,-0.4928375040832993,0.9956623535725558,1,0.9956623535725558,False
mos2,equiformer-v3,model_relaxed,0.5,0.6666666666666666,7,7,11.498344,10.53901153844073,-0.9593324615592689,0.9916238700470978,1,0.9916238700470978,False
mos2,equiformer-v3,model_relaxed,0.5,0.6666666666666666,8,8,11.767789,10.915957341332053,-0.8518316586679475,0.9947727939041262,1,0.9947727939041262,False
mos2,equiformer-v3,model_relaxed,0.5,0.6666666666666666,9,9,12.328262,11.609893036103855,-0.718368963896145,0.9960370581903591,1,0.9960370581903591,False
mos2,equiformer-v3,model_relaxed,0.5,0.8333333333333334,1,1,4.873539,4.731598695323157,-0.14194030467684282,0.9984634096888803,1,0.99846340968888,False
mos2,equiformer-v3,model_relaxed,0.5,0.8333333333333334,2,2,5.368917,5.095878297670067,-0.27303870232993255,0.998252388828726,1,0.9982523888287262,False
mos2,equiformer-v3,model_relaxed,0.5,0.8333333333333334,3,3,6.649682,6.293103086230838,-0.3565789137691624,0.9974907478979457,1,0.9974907478979457,False
mos2,equiformer-v3,model_relaxed,0.5,0.8333333333333334,4,4,9.645211,9.015486644560752,-0.6297243554392473,0.9955516906643995,1,0.9955516906643993,False
mos2,equiformer-v3,model_relaxed,0.5,0.8333333333333334,5,5,10.130781,9.599437945510322,-0.5313430544896782,0.9972179470204069,1,0.9972179470204069,False
mos2,equiformer-v3,model_relaxed,0.5,0.8333333333333334,6,6,10.499809,10.00692667087539,-0.49288232912461005,0.9956472106230543,1,0.9956472106230543,False
mos2,equiformer-v3,model_relaxed,0.5,0.8333333333333334,7,7,11.498344,10.538921664584105,-0.9594223354158942,0.9916068395202998,1,0.9916068395202994,False
mos2,equiformer-v3,model_relaxed,0.5,0.8333333333333334,8,8,11.767789,10.915960937641788,-0.8518280623582122,0.994769909683093,1,0.994769909683093,False
mos2,equiformer-v3,model_relaxed,0.5,0.8333333333333334,9,9,12.328262,11.609853314391598,-0.7184086856084022,0.9960346384839769,1,0.9960346384839767,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.0,1,1,3.828916,3.699666168668156,-0.12924983133184398,0.9945475596341681,1,0.9945475596341681,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.0,2,2,4.147756,3.946095912691398,-0.20166008730860208,0.9949010955375281,1,0.9949010955375284,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.0,3,3,6.455119,6.030857947307689,-0.4242610526923105,0.998331156067455,1,0.998331156067455,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.0,4,4,9.177996,8.537513827167315,-0.6404821728326855,0.9998660477752707,1,0.9998660477752707,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.0,5,5,10.149005,9.645359280448726,-0.5036457195512742,0.9963455116028982,1,0.9963455116028986,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.0,6,6,10.724786,10.14899323698365,-0.5757927630163504,0.9977433729357418,1,0.9977433729357418,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.0,7,7,11.377898,10.503270275158435,-0.8746277248415648,0.9993736668138596,1,0.9993736668138596,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.0,8,8,12.331607,11.51909761204611,-0.8125093879538898,0.9969253983174452,1,0.9969253983174452,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.0,9,9,12.539281,11.868368366920093,-0.670912633079908,0.9964321813322838,1,0.9964321813322838,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.16666666666666666,1,1,3.114433,3.0283081743516838,-0.08612482564831625,0.9995347853757197,1,0.9995347853757197,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.16666666666666666,2,2,4.285323,4.03481216694498,-0.25051083305501987,0.9982579342880902,1,0.9982579342880897,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.16666666666666666,3,3,5.673258,5.3584362468016415,-0.31482175319835815,0.9976111038429213,1,0.9976111038429211,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.16666666666666666,4,4,9.21832,8.590794348160962,-0.6275256518390382,0.9998710896687605,1,0.9998710896687605,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.16666666666666666,5,5,9.960727,9.447174211426836,-0.5135527885731648,0.9975082711048882,1,0.9975082711048877,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.16666666666666666,6,6,10.732538,10.136733600408235,-0.5958043995917652,0.9941737160770433,1,0.9941737160770429,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.16666666666666666,7,7,11.5828,10.643637082407855,-0.9391629175921459,0.9948106719769219,1,0.9948106719769219,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.16666666666666666,8,8,12.467444,11.84148471924056,-0.6259592807594405,0.984597742375857,1,0.984597742375857,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.16666666666666666,9,9,12.650502,11.85344357366346,-0.7970584263365392,0.98813996331252,1,0.98813996331252,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.3333333333333333,1,1,3.828916,3.699689873673821,-0.12922612632617891,0.9945754966009408,1,0.9945754966009408,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.3333333333333333,2,2,4.147756,3.9462801531409553,-0.20147584685904496,0.9949297944681169,1,0.9949297944681169,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.3333333333333333,3,3,6.455119,6.030826693384164,-0.42429230661583617,0.9983311825049975,1,0.9983311825049975,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.3333333333333333,4,4,9.177996,8.537644321906342,-0.6403516780936584,0.9998659063461554,1,0.9998659063461554,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.3333333333333333,5,5,10.149005,9.645415701601255,-0.5035892983987456,0.9963460072747181,1,0.9963460072747183,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.3333333333333333,6,6,10.724786,10.148994022612316,-0.5757919773876843,0.9977445149415004,1,0.9977445149415004,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.3333333333333333,7,7,11.377898,10.50339471180973,-0.8745032881902706,0.9993745425487246,1,0.9993745425487248,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.3333333333333333,8,8,12.331607,11.519141863706107,-0.812465136293893,0.9969253544738197,1,0.9969253544738197,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.3333333333333333,9,9,12.539281,11.868384398664357,-0.6708966013356434,0.9964333200314841,1,0.9964333200314841,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.5,1,1,4.873539,4.731646806580874,-0.1418921934191264,0.9984663132860688,1,0.9984663132860688,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.5,2,2,5.368917,5.095881545093365,-0.2730354549066343,0.9982559705217106,1,0.9982559705217103,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.5,3,3,6.649682,6.293070305554133,-0.35661169444586704,0.9974899738692676,1,0.9974899738692672,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.5,4,4,9.645211,9.015573871519477,-0.6296371284805229,0.9955521508267489,1,0.995552150826749,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.5,5,5,10.130781,9.59947608458993,-0.53130491541007,0.9972179328491222,1,0.9972179328491224,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.5,6,6,10.499809,10.00697525277481,-0.49283374722519113,0.9956622382801229,1,0.9956622382801231,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.5,7,7,11.498344,10.53898797154333,-0.9593560284566696,0.9916285359598079,1,0.9916285359598079,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.5,8,8,11.767789,10.915944279341543,-0.8518447206584572,0.9947778826735468,1,0.9947778826735468,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.5,9,9,12.328262,11.60986350785129,-0.7183984921487099,0.9960370654622082,1,0.9960370654622084,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.6666666666666666,1,1,5.374145,5.212314254430331,-0.16183074556966925,0.9998399283911158,1,0.9998399283911158,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.6666666666666666,2,2,5.592916,5.3714510520759555,-0.22146494792404425,0.9981638849338427,1,0.9981638849338427,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.6666666666666666,3,3,7.065563,6.743120493309153,-0.3224425066908472,0.9973118511111907,1,0.9973118511111907,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.6666666666666666,4,4,9.845116,9.280318893441414,-0.5647971065585864,0.9999565315515406,1,0.9999565315515406,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.6666666666666666,5,5,10.177306,9.69942843413422,-0.47787756586578034,0.9993190788548298,2,0.999337483345662,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.6666666666666666,6,6,10.185892,9.703500536522059,-0.48239146347794204,0.9998332100424763,2,0.999337483345662,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.6666666666666666,7,7,11.496786,10.528065229270643,-0.968720770729357,0.9992091113759157,1,0.9992091113759157,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.6666666666666666,8,8,11.725382,10.666326130737268,-1.0590558692627319,0.9971659750863314,1,0.9971659750863314,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.6666666666666666,9,9,12.075427,11.325376953751181,-0.750050046248818,0.9981318142570041,1,0.9981318142570041,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.8333333333333334,1,1,4.873539,4.731603323018435,-0.14193567698156517,0.9984652082651522,1,0.9984652082651522,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.8333333333333334,2,2,5.368917,5.095960957491909,-0.272956042508091,0.9982537297289653,1,0.9982537297289655,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.8333333333333334,3,3,6.649682,6.293059463011537,-0.35662253698846325,0.9974899182883794,1,0.9974899182883796,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.8333333333333334,4,4,9.645211,9.015493820041822,-0.6297171799581776,0.9955568186267236,1,0.9955568186267236,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.8333333333333334,5,5,10.130781,9.599437940114584,-0.5313430598854172,0.997219537193417,1,0.997219537193417,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.8333333333333334,6,6,10.499809,10.006904107608287,-0.49290489239171364,0.995646226102569,1,0.995646226102569,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.8333333333333334,7,7,11.498344,10.538885198437022,-0.9594588015629775,0.9916147424558734,1,0.9916147424558737,False
mos2,equiformer-v3,model_relaxed,0.6666666666666666,0.8333333333333334,8,8,11.767789,10.91589481280084,-0.8518941871991608,0.9947759904783978,1,0.9947759904783978,False
