reference_channel,candidate_channel,qx,qy,gamma_dimension,target_overlap_squared,gamma_minimum_overlap_squared,reference_selected,candidate_selected,reference_screen_phi122_norm,reference_refined_phi122_norm,reference_refined_phi1122_trace,candidate_screen_phi122_norm,candidate_refined_phi122_norm,candidate_refined_phi1122_trace
line_p1_m5__Gamma_4_5,line_p1_m5__Gamma_4_5,0.0,0.16666666666666666,2,0.9998766104800196,0.9999624564672188,False,False,0.031562333810028376,,,0.3062101247450423,,
line_p1_m5__Gamma_6_7,line_p1_m5__Gamma_6_7,0.0,0.16666666666666666,2,0.9998766104800196,0.9999624565609744,False,False,12.223193993135814,,,12.419993914407414,,
line_p1_m5__Gamma_8,line_p1_m5__Gamma_8,0.0,0.16666666666666666,1,0.9998766104800196,0.9999999900036043,False,False,16.61372184753418,,,16.67928695678711,,
line_p1_m5__Gamma_9,line_p1_m5__Gamma_9,0.0,0.16666666666666666,1,0.9998766104800196,0.99999999050316,False,False,0.00762939453125,,,0.04220008850097656,,
line_p1_m6__Gamma_4_5,line_p1_m6__Gamma_4_5,0.0,0.16666666666666666,2,0.9998268853757557,0.9999624564672188,False,False,0.05401378039936634,,,0.18697322486519624,,
line_p1_m6__Gamma_6_7,line_p1_m6__Gamma_6_7,0.0,0.16666666666666666,2,0.9998268853757557,0.9999624565609744,False,False,6.1302870165091985,,,6.173142363067855,,
line_p1_m6__Gamma_8,line_p1_m6__Gamma_8,0.0,0.16666666666666666,1,0.9998268853757557,0.9999999900036043,False,False,20.52474021911621,,,20.565509796142578,,
line_p1_m6__Gamma_9,line_p1_m6__Gamma_9,0.0,0.16666666666666666,1,0.9998268853757557,0.99999999050316,False,False,0.025033950805664062,,,0.024318695068359375,,
line_p1_m7__Gamma_4_5,line_p1_m7__Gamma_4_5,0.0,0.16666666666666666,2,0.9999302086132906,0.9999624564672188,False,False,0.04378146785348005,,,0.17751572146296016,,
line_p1_m7__Gamma_6_7,line_p1_m7__Gamma_6_7,0.0,0.16666666666666666,2,0.9999302086132906,0.9999624565609744,False,False,6.924773821570489,,,6.900415959467637,,
line_p1_m7__Gamma_8,line_p1_m7__Gamma_8,0.0,0.16666666666666666,1,0.9999302086132906,0.9999999900036043,False,False,18.589496612548828,,,18.63718032836914,,
line_p1_m7__Gamma_9,line_p1_m7__Gamma_9,0.0,0.16666666666666666,1,0.9999302086132906,0.99999999050316,False,False,0.011444091796875,,,0.03218650817871094,,
line_p1_m8__Gamma_4_5,line_p1_m8__Gamma_4_5,0.0,0.16666666666666666,2,0.9999884788720631,0.9999624564672188,False,False,0.04220076199441326,,,0.06259157508248014,,
line_p1_m8__Gamma_6_7,line_p1_m8__Gamma_6_7,0.0,0.16666666666666666,2,0.9999884788720631,0.9999624565609744,False,False,1.0759133105645975,,,1.1305033958073805,,
line_p1_m8__Gamma_8,line_p1_m8__Gamma_8,0.0,0.16666666666666666,1,0.9999884788720631,0.9999999900036043,True,True,32.507896423339844,32.502746582032245,1.9855110012758082,32.42182731628418,32.37784249441859,1.849738919005195
line_p1_m8__Gamma_9,line_p1_m8__Gamma_9,0.0,0.16666666666666666,1,0.9999884788720631,0.99999999050316,False,False,0.046253204345703125,,,0.10585784912109375,,
line_p1_m9__Gamma_4_5,line_p1_m9__Gamma_4_5,0.0,0.16666666666666666,2,0.9998872072110355,0.9999624564672188,False,False,0.07252197825553479,,,0.07015545183421644,,
line_p1_m9__Gamma_6_7,line_p1_m9__Gamma_6_7,0.0,0.16666666666666666,2,0.9998872072110355,0.9999624565609744,False,False,1.4655310018559424,,,1.7147399854769594,,
line_p1_m9__Gamma_8,line_p1_m9__Gamma_8,0.0,0.16666666666666666,1,0.9998872072110355,0.9999999900036043,False,False,28.52630615234375,,,28.607606887817383,,
line_p1_m9__Gamma_9,line_p1_m9__Gamma_9,0.0,0.16666666666666666,1,0.9998872072110355,0.99999999050316,False,False,0.06985664367675781,,,0.11801719665527344,,
line_p2_m1__Gamma_4_5,line_p2_m1__Gamma_4_5,0.16666666666666666,0.16666666666666666,2,0.9999807180289485,0.9999624564672188,False,False,0.034323167917461324,,,0.023785763555572947,,
line_p2_m1__Gamma_6_7,line_p2_m1__Gamma_6_7,0.16666666666666666,0.16666666666666666,2,0.9999807180289485,0.9999624565609744,False,False,0.13450210391062356,,,0.04263694851402362,,
line_p2_m1__Gamma_8,line_p2_m1__Gamma_8,0.16666666666666666,0.16666666666666666,1,0.9999807180289485,0.9999999900036043,False,False,1.432180404663086,,,1.4510154724121094,,
